customer_no,timestamp,customer_no,location,before
tu1050,2019-09-03 18:20:00,tu1050,dairy,entrance
tu1050,2019-09-03 18:21:00,tu1050,dairy,dairy
tu1050,2019-09-03 18:22:00,tu1050,dairy,dairy
tu1050,2019-09-03 18:23:00,tu1050,dairy,dairy
tu1050,2019-09-03 18:24:00,tu1050,dairy,dairy
tu1050,2019-09-03 18:25:00,tu1050,dairy,dairy
tu1050,2019-09-03 18:26:00,tu1050,dairy,dairy
tu1050,2019-09-03 18:27:00,tu1050,checkout,dairy
tu1051,2019-09-03 18:21:00,tu1051,dairy,entrance
tu1051,2019-09-03 18:22:00,tu1051,dairy,dairy
tu1051,2019-09-03 18:23:00,tu1051,checkout,dairy
tu1052,2019-09-03 18:21:00,tu1052,dairy,entrance
tu1052,2019-09-03 18:22:00,tu1052,dairy,dairy
tu1052,2019-09-03 18:23:00,tu1052,dairy,dairy
tu1052,2019-09-03 18:24:00,tu1052,dairy,dairy
tu1052,2019-09-03 18:25:00,tu1052,dairy,dairy
tu1052,2019-09-03 18:26:00,tu1052,dairy,dairy
tu1052,2019-09-03 18:27:00,tu1052,drinks,dairy
tu1052,2019-09-03 18:28:00,tu1052,drinks,drinks
tu1052,2019-09-03 18:29:00,tu1052,drinks,drinks
tu1052,2019-09-03 18:30:00,tu1052,drinks,drinks
tu1052,2019-09-03 18:31:00,tu1052,drinks,drinks
tu1052,2019-09-03 18:32:00,tu1052,checkout,drinks
tu1053,2019-09-03 18:21:00,tu1053,dairy,entrance
tu1053,2019-09-03 18:22:00,tu1053,dairy,dairy
tu1053,2019-09-03 18:23:00,tu1053,dairy,dairy
tu1053,2019-09-03 18:24:00,tu1053,fruit,dairy
tu1053,2019-09-03 18:25:00,tu1053,fruit,fruit
tu1053,2019-09-03 18:26:00,tu1053,checkout,fruit
tu1054,2019-09-03 18:21:00,tu1054,fruit,entrance
tu1054,2019-09-03 18:22:00,tu1054,fruit,fruit
tu1054,2019-09-03 18:23:00,tu1054,fruit,fruit
tu1054,2019-09-03 18:24:00,tu1054,fruit,fruit
tu1054,2019-09-03 18:25:00,tu1054,fruit,fruit
tu1054,2019-09-03 18:26:00,tu1054,dairy,fruit
tu1054,2019-09-03 18:27:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:28:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:29:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:30:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:31:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:32:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:33:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:34:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:35:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:36:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:37:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:38:00,tu1054,dairy,dairy
tu1054,2019-09-03 18:39:00,tu1054,checkout,dairy
tu1055,2019-09-03 18:21:00,tu1055,fruit,entrance
tu1055,2019-09-03 18:22:00,tu1055,fruit,fruit
tu1055,2019-09-03 18:23:00,tu1055,fruit,fruit
tu1055,2019-09-03 18:24:00,tu1055,fruit,fruit
tu1055,2019-09-03 18:25:00,tu1055,dairy,fruit
tu1055,2019-09-03 18:26:00,tu1055,spices,dairy
tu1055,2019-09-03 18:27:00,tu1055,drinks,spices
tu1055,2019-09-03 18:28:00,tu1055,fruit,drinks
tu1055,2019-09-03 18:29:00,tu1055,checkout,fruit
tu1056,2019-09-03 18:22:00,tu1056,fruit,entrance
tu1056,2019-09-03 18:23:00,tu1056,dairy,fruit
tu1056,2019-09-03 18:24:00,tu1056,checkout,dairy
tu1057,2019-09-03 18:22:00,tu1057,dairy,entrance
tu1057,2019-09-03 18:23:00,tu1057,dairy,dairy
tu1057,2019-09-03 18:24:00,tu1057,dairy,dairy
tu1057,2019-09-03 18:25:00,tu1057,dairy,dairy
tu1057,2019-09-03 18:26:00,tu1057,dairy,dairy
tu1057,2019-09-03 18:27:00,tu1057,checkout,dairy
tu1058,2019-09-03 18:22:00,tu1058,fruit,entrance
tu1058,2019-09-03 18:23:00,tu1058,fruit,fruit
tu1058,2019-09-03 18:24:00,tu1058,checkout,fruit
tu1059,2019-09-03 18:22:00,tu1059,dairy,entrance
tu1059,2019-09-03 18:23:00,tu1059,dairy,dairy
tu1059,2019-09-03 18:24:00,tu1059,spices,dairy
tu1059,2019-09-03 18:25:00,tu1059,spices,spices
tu1059,2019-09-03 18:26:00,tu1059,dairy,spices
tu1059,2019-09-03 18:27:00,tu1059,dairy,dairy
tu1059,2019-09-03 18:28:00,tu1059,spices,dairy
tu1059,2019-09-03 18:29:00,tu1059,spices,spices
tu1059,2019-09-03 18:30:00,tu1059,fruit,spices
tu1059,2019-09-03 18:31:00,tu1059,dairy,fruit
tu1059,2019-09-03 18:32:00,tu1059,dairy,dairy
tu1059,2019-09-03 18:33:00,tu1059,dairy,dairy
tu1059,2019-09-03 18:34:00,tu1059,dairy,dairy
tu1059,2019-09-03 18:35:00,tu1059,spices,dairy
tu1059,2019-09-03 18:36:00,tu1059,checkout,spices
tu106,2019-09-03 08:01:00,tu106,fruit,entrance
tu106,2019-09-03 08:02:00,tu106,fruit,fruit
tu106,2019-09-03 08:03:00,tu106,fruit,fruit
tu106,2019-09-03 08:04:00,tu106,fruit,fruit
tu106,2019-09-03 08:05:00,tu106,dairy,fruit
tu106,2019-09-03 08:06:00,tu106,dairy,dairy
tu106,2019-09-03 08:07:00,tu106,dairy,dairy
tu106,2019-09-03 08:08:00,tu106,dairy,dairy
tu106,2019-09-03 08:09:00,tu106,spices,dairy
tu106,2019-09-03 08:10:00,tu106,spices,spices
tu106,2019-09-03 08:11:00,tu106,spices,spices
tu106,2019-09-03 08:12:00,tu106,dairy,spices
tu106,2019-09-03 08:13:00,tu106,dairy,dairy
tu106,2019-09-03 08:14:00,tu106,dairy,dairy
tu106,2019-09-03 08:15:00,tu106,dairy,dairy
tu106,2019-09-03 08:16:00,tu106,dairy,dairy
tu106,2019-09-03 08:17:00,tu106,dairy,dairy
tu106,2019-09-03 08:18:00,tu106,dairy,dairy
tu106,2019-09-03 08:19:00,tu106,dairy,dairy
tu106,2019-09-03 08:20:00,tu106,checkout,dairy
tu1060,2019-09-03 18:23:00,tu1060,dairy,entrance
tu1060,2019-09-03 18:24:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:25:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:26:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:27:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:28:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:29:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:30:00,tu1060,fruit,dairy
tu1060,2019-09-03 18:31:00,tu1060,spices,fruit
tu1060,2019-09-03 18:32:00,tu1060,dairy,spices
tu1060,2019-09-03 18:33:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:34:00,tu1060,fruit,dairy
tu1060,2019-09-03 18:35:00,tu1060,fruit,fruit
tu1060,2019-09-03 18:36:00,tu1060,fruit,fruit
tu1060,2019-09-03 18:37:00,tu1060,spices,fruit
tu1060,2019-09-03 18:38:00,tu1060,spices,spices
tu1060,2019-09-03 18:39:00,tu1060,dairy,spices
tu1060,2019-09-03 18:40:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:41:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:42:00,tu1060,dairy,dairy
tu1060,2019-09-03 18:43:00,tu1060,drinks,dairy
tu1060,2019-09-03 18:44:00,tu1060,checkout,drinks
tu1061,2019-09-03 18:25:00,tu1061,fruit,entrance
tu1061,2019-09-03 18:26:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:27:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:28:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:29:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:30:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:31:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:32:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:33:00,tu1061,fruit,fruit
tu1061,2019-09-03 18:34:00,tu1061,checkout,fruit
tu1062,2019-09-03 18:27:00,tu1062,fruit,entrance
tu1062,2019-09-03 18:28:00,tu1062,fruit,fruit
tu1062,2019-09-03 18:29:00,tu1062,checkout,fruit
tu1063,2019-09-03 18:27:00,tu1063,dairy,entrance
tu1063,2019-09-03 18:28:00,tu1063,checkout,dairy
tu1064,2019-09-03 18:27:00,tu1064,dairy,entrance
tu1064,2019-09-03 18:28:00,tu1064,dairy,dairy
tu1064,2019-09-03 18:29:00,tu1064,dairy,dairy
tu1064,2019-09-03 18:30:00,tu1064,dairy,dairy
tu1064,2019-09-03 18:31:00,tu1064,dairy,dairy
tu1064,2019-09-03 18:32:00,tu1064,drinks,dairy
tu1064,2019-09-03 18:33:00,tu1064,checkout,drinks
tu1065,2019-09-03 18:27:00,tu1065,fruit,entrance
tu1065,2019-09-03 18:28:00,tu1065,dairy,fruit
tu1065,2019-09-03 18:29:00,tu1065,dairy,dairy
tu1065,2019-09-03 18:30:00,tu1065,spices,dairy
tu1065,2019-09-03 18:31:00,tu1065,checkout,spices
tu1066,2019-09-03 18:28:00,tu1066,fruit,entrance
tu1066,2019-09-03 18:29:00,tu1066,fruit,fruit
tu1066,2019-09-03 18:30:00,tu1066,dairy,fruit
tu1066,2019-09-03 18:31:00,tu1066,dairy,dairy
tu1066,2019-09-03 18:32:00,tu1066,dairy,dairy
tu1066,2019-09-03 18:33:00,tu1066,dairy,dairy
tu1066,2019-09-03 18:34:00,tu1066,drinks,dairy
tu1066,2019-09-03 18:35:00,tu1066,drinks,drinks
tu1066,2019-09-03 18:36:00,tu1066,drinks,drinks
tu1066,2019-09-03 18:37:00,tu1066,drinks,drinks
tu1066,2019-09-03 18:38:00,tu1066,drinks,drinks
tu1066,2019-09-03 18:39:00,tu1066,fruit,drinks
tu1066,2019-09-03 18:40:00,tu1066,fruit,fruit
tu1066,2019-09-03 18:41:00,tu1066,fruit,fruit
tu1066,2019-09-03 18:42:00,tu1066,checkout,fruit
tu1067,2019-09-03 18:28:00,tu1067,fruit,entrance
tu1067,2019-09-03 18:29:00,tu1067,fruit,fruit
tu1067,2019-09-03 18:30:00,tu1067,dairy,fruit
tu1067,2019-09-03 18:31:00,tu1067,dairy,dairy
tu1067,2019-09-03 18:32:00,tu1067,dairy,dairy
tu1067,2019-09-03 18:33:00,tu1067,dairy,dairy
tu1067,2019-09-03 18:34:00,tu1067,dairy,dairy
tu1067,2019-09-03 18:35:00,tu1067,dairy,dairy
tu1067,2019-09-03 18:36:00,tu1067,spices,dairy
tu1067,2019-09-03 18:37:00,tu1067,dairy,spices
tu1067,2019-09-03 18:38:00,tu1067,drinks,dairy
tu1067,2019-09-03 18:39:00,tu1067,checkout,drinks
tu1068,2019-09-03 18:28:00,tu1068,dairy,entrance
tu1068,2019-09-03 18:29:00,tu1068,dairy,dairy
tu1068,2019-09-03 18:30:00,tu1068,dairy,dairy
tu1068,2019-09-03 18:31:00,tu1068,dairy,dairy
tu1068,2019-09-03 18:32:00,tu1068,spices,dairy
tu1068,2019-09-03 18:33:00,tu1068,checkout,spices
tu1069,2019-09-03 18:28:00,tu1069,fruit,entrance
tu1069,2019-09-03 18:29:00,tu1069,fruit,fruit
tu1069,2019-09-03 18:30:00,tu1069,fruit,fruit
tu1069,2019-09-03 18:31:00,tu1069,spices,fruit
tu1069,2019-09-03 18:32:00,tu1069,spices,spices
tu1069,2019-09-03 18:33:00,tu1069,spices,spices
tu1069,2019-09-03 18:34:00,tu1069,spices,spices
tu1069,2019-09-03 18:35:00,tu1069,dairy,spices
tu1069,2019-09-03 18:36:00,tu1069,dairy,dairy
tu1069,2019-09-03 18:37:00,tu1069,dairy,dairy
tu1069,2019-09-03 18:38:00,tu1069,dairy,dairy
tu1069,2019-09-03 18:39:00,tu1069,dairy,dairy
tu1069,2019-09-03 18:40:00,tu1069,dairy,dairy
tu1069,2019-09-03 18:41:00,tu1069,dairy,dairy
tu1069,2019-09-03 18:42:00,tu1069,checkout,dairy
tu107,2019-09-03 08:01:00,tu107,spices,entrance
tu107,2019-09-03 08:02:00,tu107,dairy,spices
tu107,2019-09-03 08:03:00,tu107,dairy,dairy
tu107,2019-09-03 08:04:00,tu107,dairy,dairy
tu107,2019-09-03 08:05:00,tu107,fruit,dairy
tu107,2019-09-03 08:06:00,tu107,dairy,fruit
tu107,2019-09-03 08:07:00,tu107,dairy,dairy
tu107,2019-09-03 08:08:00,tu107,drinks,dairy
tu107,2019-09-03 08:09:00,tu107,checkout,drinks
tu1070,2019-09-03 18:28:00,tu1070,dairy,entrance
tu1070,2019-09-03 18:29:00,tu1070,dairy,dairy
tu1070,2019-09-03 18:30:00,tu1070,dairy,dairy
tu1070,2019-09-03 18:31:00,tu1070,checkout,dairy
tu1071,2019-09-03 18:29:00,tu1071,dairy,entrance
tu1071,2019-09-03 18:30:00,tu1071,dairy,dairy
tu1071,2019-09-03 18:31:00,tu1071,dairy,dairy
tu1071,2019-09-03 18:32:00,tu1071,dairy,dairy
tu1071,2019-09-03 18:33:00,tu1071,dairy,dairy
tu1071,2019-09-03 18:34:00,tu1071,spices,dairy
tu1071,2019-09-03 18:35:00,tu1071,dairy,spices
tu1071,2019-09-03 18:36:00,tu1071,dairy,dairy
tu1071,2019-09-03 18:37:00,tu1071,checkout,dairy
tu1072,2019-09-03 18:29:00,tu1072,fruit,entrance
tu1072,2019-09-03 18:30:00,tu1072,fruit,fruit
tu1072,2019-09-03 18:31:00,tu1072,checkout,fruit
tu1073,2019-09-03 18:30:00,tu1073,spices,entrance
tu1073,2019-09-03 18:31:00,tu1073,drinks,spices
tu1073,2019-09-03 18:32:00,tu1073,drinks,drinks
tu1073,2019-09-03 18:33:00,tu1073,drinks,drinks
tu1073,2019-09-03 18:34:00,tu1073,checkout,drinks
tu1074,2019-09-03 18:30:00,tu1074,dairy,entrance
tu1074,2019-09-03 18:31:00,tu1074,spices,dairy
tu1074,2019-09-03 18:32:00,tu1074,dairy,spices
tu1074,2019-09-03 18:33:00,tu1074,dairy,dairy
tu1074,2019-09-03 18:34:00,tu1074,dairy,dairy
tu1074,2019-09-03 18:35:00,tu1074,dairy,dairy
tu1074,2019-09-03 18:36:00,tu1074,dairy,dairy
tu1074,2019-09-03 18:37:00,tu1074,dairy,dairy
tu1074,2019-09-03 18:38:00,tu1074,drinks,dairy
tu1074,2019-09-03 18:39:00,tu1074,spices,drinks
tu1074,2019-09-03 18:40:00,tu1074,dairy,spices
tu1074,2019-09-03 18:41:00,tu1074,drinks,dairy
tu1074,2019-09-03 18:42:00,tu1074,drinks,drinks
tu1074,2019-09-03 18:43:00,tu1074,checkout,drinks
tu1075,2019-09-03 18:30:00,tu1075,dairy,entrance
tu1075,2019-09-03 18:31:00,tu1075,dairy,dairy
tu1075,2019-09-03 18:32:00,tu1075,spices,dairy
tu1075,2019-09-03 18:33:00,tu1075,spices,spices
tu1075,2019-09-03 18:34:00,tu1075,fruit,spices
tu1075,2019-09-03 18:35:00,tu1075,dairy,fruit
tu1075,2019-09-03 18:36:00,tu1075,dairy,dairy
tu1075,2019-09-03 18:37:00,tu1075,dairy,dairy
tu1075,2019-09-03 18:38:00,tu1075,dairy,dairy
tu1075,2019-09-03 18:39:00,tu1075,dairy,dairy
tu1075,2019-09-03 18:40:00,tu1075,checkout,dairy
tu1076,2019-09-03 18:30:00,tu1076,dairy,entrance
tu1076,2019-09-03 18:31:00,tu1076,dairy,dairy
tu1076,2019-09-03 18:32:00,tu1076,drinks,dairy
tu1076,2019-09-03 18:33:00,tu1076,checkout,drinks
tu1077,2019-09-03 18:31:00,tu1077,spices,entrance
tu1077,2019-09-03 18:32:00,tu1077,drinks,spices
tu1077,2019-09-03 18:33:00,tu1077,drinks,drinks
tu1077,2019-09-03 18:34:00,tu1077,fruit,drinks
tu1077,2019-09-03 18:35:00,tu1077,fruit,fruit
tu1077,2019-09-03 18:36:00,tu1077,fruit,fruit
tu1077,2019-09-03 18:37:00,tu1077,fruit,fruit
tu1077,2019-09-03 18:38:00,tu1077,fruit,fruit
tu1077,2019-09-03 18:39:00,tu1077,drinks,fruit
tu1077,2019-09-03 18:40:00,tu1077,drinks,drinks
tu1077,2019-09-03 18:41:00,tu1077,fruit,drinks
tu1077,2019-09-03 18:42:00,tu1077,fruit,fruit
tu1077,2019-09-03 18:43:00,tu1077,fruit,fruit
tu1077,2019-09-03 18:44:00,tu1077,spices,fruit
tu1077,2019-09-03 18:45:00,tu1077,drinks,spices
tu1077,2019-09-03 18:46:00,tu1077,checkout,drinks
tu1078,2019-09-03 18:32:00,tu1078,drinks,entrance
tu1078,2019-09-03 18:33:00,tu1078,checkout,drinks
tu1079,2019-09-03 18:32:00,tu1079,dairy,entrance
tu1079,2019-09-03 18:33:00,tu1079,dairy,dairy
tu1079,2019-09-03 18:34:00,tu1079,dairy,dairy
tu1079,2019-09-03 18:35:00,tu1079,dairy,dairy
tu1079,2019-09-03 18:36:00,tu1079,fruit,dairy
tu1079,2019-09-03 18:37:00,tu1079,checkout,fruit
tu108,2019-09-03 08:02:00,tu108,fruit,entrance
tu108,2019-09-03 08:03:00,tu108,fruit,fruit
tu108,2019-09-03 08:04:00,tu108,fruit,fruit
tu108,2019-09-03 08:05:00,tu108,fruit,fruit
tu108,2019-09-03 08:06:00,tu108,fruit,fruit
tu108,2019-09-03 08:07:00,tu108,fruit,fruit
tu108,2019-09-03 08:08:00,tu108,fruit,fruit
tu108,2019-09-03 08:09:00,tu108,checkout,fruit
tu1080,2019-09-03 18:32:00,tu1080,fruit,entrance
tu1080,2019-09-03 18:33:00,tu1080,checkout,fruit
tu1081,2019-09-03 18:32:00,tu1081,fruit,entrance
tu1081,2019-09-03 18:33:00,tu1081,fruit,fruit
tu1081,2019-09-03 18:34:00,tu1081,fruit,fruit
tu1081,2019-09-03 18:35:00,tu1081,fruit,fruit
tu1081,2019-09-03 18:36:00,tu1081,fruit,fruit
tu1081,2019-09-03 18:37:00,tu1081,fruit,fruit
tu1081,2019-09-03 18:38:00,tu1081,dairy,fruit
tu1081,2019-09-03 18:39:00,tu1081,dairy,dairy
tu1081,2019-09-03 18:40:00,tu1081,checkout,dairy
tu1082,2019-09-03 18:32:00,tu1082,fruit,entrance
tu1082,2019-09-03 18:33:00,tu1082,fruit,fruit
tu1082,2019-09-03 18:34:00,tu1082,checkout,fruit
tu1083,2019-09-03 18:32:00,tu1083,dairy,entrance
tu1083,2019-09-03 18:33:00,tu1083,fruit,dairy
tu1083,2019-09-03 18:34:00,tu1083,fruit,fruit
tu1083,2019-09-03 18:35:00,tu1083,fruit,fruit
tu1083,2019-09-03 18:36:00,tu1083,drinks,fruit
tu1083,2019-09-03 18:37:00,tu1083,checkout,drinks
tu1084,2019-09-03 18:33:00,tu1084,fruit,entrance
tu1084,2019-09-03 18:34:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:35:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:36:00,tu1084,spices,fruit
tu1084,2019-09-03 18:37:00,tu1084,drinks,spices
tu1084,2019-09-03 18:38:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:39:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:40:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:41:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:42:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:43:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:44:00,tu1084,drinks,drinks
tu1084,2019-09-03 18:45:00,tu1084,fruit,drinks
tu1084,2019-09-03 18:46:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:47:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:48:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:49:00,tu1084,dairy,fruit
tu1084,2019-09-03 18:50:00,tu1084,dairy,dairy
tu1084,2019-09-03 18:51:00,tu1084,fruit,dairy
tu1084,2019-09-03 18:52:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:53:00,tu1084,fruit,fruit
tu1084,2019-09-03 18:54:00,tu1084,checkout,fruit
tu1085,2019-09-03 18:33:00,tu1085,fruit,entrance
tu1085,2019-09-03 18:34:00,tu1085,checkout,fruit
tu1086,2019-09-03 18:33:00,tu1086,spices,entrance
tu1086,2019-09-03 18:34:00,tu1086,spices,spices
tu1086,2019-09-03 18:35:00,tu1086,drinks,spices
tu1086,2019-09-03 18:36:00,tu1086,drinks,drinks
tu1086,2019-09-03 18:37:00,tu1086,checkout,drinks
tu1087,2019-09-03 18:34:00,tu1087,fruit,entrance
tu1087,2019-09-03 18:35:00,tu1087,checkout,fruit
tu1088,2019-09-03 18:34:00,tu1088,dairy,entrance
tu1088,2019-09-03 18:35:00,tu1088,fruit,dairy
tu1088,2019-09-03 18:36:00,tu1088,dairy,fruit
tu1088,2019-09-03 18:37:00,tu1088,dairy,dairy
tu1088,2019-09-03 18:38:00,tu1088,dairy,dairy
tu1088,2019-09-03 18:39:00,tu1088,dairy,dairy
tu1088,2019-09-03 18:40:00,tu1088,dairy,dairy
tu1088,2019-09-03 18:41:00,tu1088,dairy,dairy
tu1088,2019-09-03 18:42:00,tu1088,dairy,dairy
tu1088,2019-09-03 18:43:00,tu1088,drinks,dairy
tu1088,2019-09-03 18:44:00,tu1088,drinks,drinks
tu1088,2019-09-03 18:45:00,tu1088,drinks,drinks
tu1088,2019-09-03 18:46:00,tu1088,drinks,drinks
tu1088,2019-09-03 18:47:00,tu1088,drinks,drinks
tu1088,2019-09-03 18:48:00,tu1088,drinks,drinks
tu1088,2019-09-03 18:49:00,tu1088,checkout,drinks
tu1089,2019-09-03 18:34:00,tu1089,fruit,entrance
tu1089,2019-09-03 18:35:00,tu1089,checkout,fruit
tu109,2019-09-03 08:02:00,tu109,dairy,entrance
tu109,2019-09-03 08:03:00,tu109,checkout,dairy
tu1090,2019-09-03 18:34:00,tu1090,dairy,entrance
tu1090,2019-09-03 18:35:00,tu1090,dairy,dairy
tu1090,2019-09-03 18:36:00,tu1090,dairy,dairy
tu1090,2019-09-03 18:37:00,tu1090,dairy,dairy
tu1090,2019-09-03 18:38:00,tu1090,checkout,dairy
tu1091,2019-09-03 18:35:00,tu1091,fruit,entrance
tu1091,2019-09-03 18:36:00,tu1091,drinks,fruit
tu1091,2019-09-03 18:37:00,tu1091,drinks,drinks
tu1091,2019-09-03 18:38:00,tu1091,checkout,drinks
tu1092,2019-09-03 18:35:00,tu1092,fruit,entrance
tu1092,2019-09-03 18:36:00,tu1092,fruit,fruit
tu1092,2019-09-03 18:37:00,tu1092,fruit,fruit
tu1092,2019-09-03 18:38:00,tu1092,dairy,fruit
tu1092,2019-09-03 18:39:00,tu1092,spices,dairy
tu1092,2019-09-03 18:40:00,tu1092,spices,spices
tu1092,2019-09-03 18:41:00,tu1092,checkout,spices
tu1093,2019-09-03 18:35:00,tu1093,fruit,entrance
tu1093,2019-09-03 18:36:00,tu1093,checkout,fruit
tu1094,2019-09-03 18:36:00,tu1094,fruit,entrance
tu1094,2019-09-03 18:37:00,tu1094,fruit,fruit
tu1094,2019-09-03 18:38:00,tu1094,fruit,fruit
tu1094,2019-09-03 18:39:00,tu1094,checkout,fruit
tu1095,2019-09-03 18:36:00,tu1095,spices,entrance
tu1095,2019-09-03 18:37:00,tu1095,checkout,spices
tu1096,2019-09-03 18:38:00,tu1096,spices,entrance
tu1096,2019-09-03 18:39:00,tu1096,spices,spices
tu1096,2019-09-03 18:40:00,tu1096,spices,spices
tu1096,2019-09-03 18:41:00,tu1096,checkout,spices
tu1097,2019-09-03 18:38:00,tu1097,fruit,entrance
tu1097,2019-09-03 18:39:00,tu1097,drinks,fruit
tu1097,2019-09-03 18:40:00,tu1097,checkout,drinks
tu1098,2019-09-03 18:39:00,tu1098,fruit,entrance
tu1098,2019-09-03 18:40:00,tu1098,spices,fruit
tu1098,2019-09-03 18:41:00,tu1098,dairy,spices
tu1098,2019-09-03 18:42:00,tu1098,spices,dairy
tu1098,2019-09-03 18:43:00,tu1098,dairy,spices
tu1098,2019-09-03 18:44:00,tu1098,checkout,dairy
tu1099,2019-09-03 18:39:00,tu1099,spices,entrance
tu1099,2019-09-03 18:40:00,tu1099,checkout,spices
tu11,2019-09-03 07:10:00,tu11,fruit,entrance
tu11,2019-09-03 07:11:00,tu11,checkout,fruit
tu110,2019-09-03 08:02:00,tu110,spices,entrance
tu110,2019-09-03 08:03:00,tu110,drinks,spices
tu110,2019-09-03 08:04:00,tu110,spices,drinks
tu110,2019-09-03 08:05:00,tu110,spices,spices
tu110,2019-09-03 08:06:00,tu110,drinks,spices
tu110,2019-09-03 08:07:00,tu110,drinks,drinks
tu110,2019-09-03 08:08:00,tu110,drinks,drinks
tu110,2019-09-03 08:09:00,tu110,fruit,drinks
tu110,2019-09-03 08:10:00,tu110,spices,fruit
tu110,2019-09-03 08:11:00,tu110,spices,spices
tu110,2019-09-03 08:12:00,tu110,dairy,spices
tu110,2019-09-03 08:13:00,tu110,dairy,dairy
tu110,2019-09-03 08:14:00,tu110,fruit,dairy
tu110,2019-09-03 08:15:00,tu110,fruit,fruit
tu110,2019-09-03 08:16:00,tu110,fruit,fruit
tu110,2019-09-03 08:17:00,tu110,fruit,fruit
tu110,2019-09-03 08:18:00,tu110,fruit,fruit
tu110,2019-09-03 08:19:00,tu110,checkout,fruit
tu1100,2019-09-03 18:39:00,tu1100,fruit,entrance
tu1100,2019-09-03 18:40:00,tu1100,checkout,fruit
tu1101,2019-09-03 18:40:00,tu1101,fruit,entrance
tu1101,2019-09-03 18:41:00,tu1101,fruit,fruit
tu1101,2019-09-03 18:42:00,tu1101,fruit,fruit
tu1101,2019-09-03 18:43:00,tu1101,fruit,fruit
tu1101,2019-09-03 18:44:00,tu1101,fruit,fruit
tu1101,2019-09-03 18:45:00,tu1101,fruit,fruit
tu1101,2019-09-03 18:46:00,tu1101,dairy,fruit
tu1101,2019-09-03 18:47:00,tu1101,checkout,dairy
tu1102,2019-09-03 18:40:00,tu1102,spices,entrance
tu1102,2019-09-03 18:41:00,tu1102,drinks,spices
tu1102,2019-09-03 18:42:00,tu1102,fruit,drinks
tu1102,2019-09-03 18:43:00,tu1102,dairy,fruit
tu1102,2019-09-03 18:44:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:45:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:46:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:47:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:48:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:49:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:50:00,tu1102,spices,dairy
tu1102,2019-09-03 18:51:00,tu1102,fruit,spices
tu1102,2019-09-03 18:52:00,tu1102,dairy,fruit
tu1102,2019-09-03 18:53:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:54:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:55:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:56:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:57:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:58:00,tu1102,dairy,dairy
tu1102,2019-09-03 18:59:00,tu1102,dairy,dairy
tu1102,2019-09-03 19:00:00,tu1102,dairy,dairy
tu1102,2019-09-03 19:01:00,tu1102,checkout,dairy
tu1103,2019-09-03 18:40:00,tu1103,fruit,entrance
tu1103,2019-09-03 18:41:00,tu1103,fruit,fruit
tu1103,2019-09-03 18:42:00,tu1103,fruit,fruit
